loan_id,n_inst,n_obs,on_time_rate,early_rate,late_rate,mean_delay,exposure,max_delay,first_delinq_k,first_delinq_frac,return_to_current_k,re_delinq_k,ever_delinq,n_unpaid,year,status,outcome,plan_len,purpose_len,amount,duration,rate,gender,age,job,income,expend,disposable,past_ordinary,past_early,past_late,past_overdue,past_loss,in_sample,inc17,exp17,disp17,capacity,amt_won,dur_m,req_pay,req_avg,pcg_abs,pcg_ratio,pcg_over,pcg_abs_avg
B160225-4,12,12,0.9167,0.9167,0.0833,0.667,8,8,1.0,0.083,2.0,,1,0,2016,정상종료,완납,97,307,200만원,15개월,0.25,남자,49세,서비스업,3500000.0,1710000.0,,30.0,29.0,2.0,0.0,0.0,1,3500000.0,1710000.0,1790000.0,1790000.0,2000000.0,15.0,175000.0,155555.55555555556,-1615000.0,0.09776536312849161,0.0,-1634444.4444444445
B160226-3,14,14,1.0,0.6429,0.0,0.0,0,0,,,,,0,0,2016,정상종료,완납,85,176,200만원,15개월,0.25,여자,55세,사무직,1640000.0,1460000.0,180000.0,46.0,36.0,0.0,0.0,0.0,1,1640000.0,1460000.0,180000.0,180000.0,2000000.0,15.0,175000.0,155555.55555555556,-5000.0,0.9722222222222222,0.0,-24444.444444444438
B160302-1,11,10,0.0,0.0,1.0,112.091,1233,1106,1.0,0.091,,,1,1,2016,연체중,손실,74,184,150만원,12개월,0.25,남자,38세,사무직,2500000.0,1550000.0,,,,,,,1,2500000.0,1550000.0,950000.0,950000.0,1500000.0,12.0,156250.0,141927.08333333334,-793750.0,0.16447368421052633,0.0,-808072.9166666666
B160302-2,8,8,0.75,0.125,0.25,0.375,3,2,5.0,0.625,6.0,7.0,1,0,2016,정상종료,완납,156,153,150만원,12개월,0.25,남자,41세,생산직,3250000.0,2880000.0,,14.0,2.0,6.0,0.0,0.0,1,3250000.0,2880000.0,370000.0,370000.0,1500000.0,12.0,156250.0,141927.08333333334,-213750.0,0.4222972972972973,0.0,-228072.91666666666
B160305-1,3,3,0.0,0.0,1.0,42.667,128,92,1.0,0.333,,,1,0,2016,연체중,손실,32,599,200만원,12개월,0.25,여자,44세,기타,2000000.0,1830000.0,,1.0,0.0,9.0,0.0,0.0,1,2000000.0,1830000.0,170000.0,170000.0,2000000.0,12.0,208333.3333333333,189236.1111111111,38333.333333333314,1.2254901960784312,1.0,19236.111111111095
B160307-4,13,13,1.0,0.4615,0.0,0.0,0,0,,,,,0,0,2016,정상종료,완납,237,1497,200만원,15개월,0.25,여자,52세,기타,1000000.0,710000.0,,25.0,9.0,0.0,0.0,0.0,1,1000000.0,710000.0,290000.0,290000.0,2000000.0,15.0,175000.0,155555.55555555556,-115000.0,0.603448275862069,0.0,-134444.44444444444
B160310-3,1,1,1.0,1.0,0.0,0.0,0,0,,,,,0,0,2016,정상종료,완납,334,567,200만원,12개월,0.25,여자,46세,공공기관,3000000.0,1940000.0,,11.0,2.0,0.0,0.0,0.0,1,3000000.0,1940000.0,1060000.0,1060000.0,2000000.0,12.0,208333.3333333333,189236.1111111111,-851666.6666666667,0.19654088050314464,0.0,-870763.8888888889
B160315-1,6,6,1.0,0.1667,0.0,0.0,0,0,,,,,0,0,2016,정상종료,완납,278,853,300만원,21개월,0.22,여자,51세,사무직,2600000.0,2030000.0,,50.0,9.0,5.0,0.0,0.0,1,2600000.0,2030000.0,570000.0,570000.0,3000000.0,21.0,197857.14285714287,171666.6666666667,-372142.85714285716,0.34711779448621555,0.0,-398333.3333333333
B160316-1,24,24,0.9167,0.0,0.0833,0.75,18,9,17.0,0.708,18.0,20.0,1,0,2016,정상종료,완납,117,677,200만원,24개월,0.25,여자,44세,기타,1700000.0,1380000.0,,,,,,,1,1700000.0,1380000.0,320000.0,320000.0,2000000.0,24.0,125000.0,105034.72222222222,-195000.0,0.390625,0.0,-214965.27777777778
B160316-2,17,17,1.0,0.2353,0.0,0.0,0,0,,,,,0,0,2016,정상종료,완납,1303,1062,200만원,18개월,0.23,남자,50세,사무직,3500000.0,2780000.0,,23.0,8.0,8.0,0.0,0.0,1,3500000.0,2780000.0,720000.0,720000.0,2000000.0,18.0,149444.44444444444,131342.59259259258,-570555.5555555555,0.2075617283950617,0.0,-588657.4074074074
B160317-1,11,11,1.0,1.0,0.0,0.0,0,0,,,,,0,0,2016,정상종료,완납,88,253,100만원,12개월,0.25,여자,39세,기타,2560000.0,1620000.0,,45.0,43.0,0.0,0.0,0.0,1,2560000.0,1620000.0,940000.0,940000.0,1000000.0,12.0,104166.66666666666,94618.05555555556,-835833.3333333334,0.11081560283687943,0.0,-845381.9444444445
B160320-1,17,15,0.6667,0.4,0.3333,56.235,956,934,7.0,0.412,8.0,11.0,1,2,2016,연체중,손실,239,1641,1000만원,16개월,0.2,남자,63세,요식업,5500000.0,3890000.0,,69.0,56.0,5.0,0.0,0.0,1,5500000.0,3890000.0,1610000.0,1610000.0,10000000.0,16.0,791666.6666666666,713541.6666666666,-818333.3333333334,0.4917184265010352,0.0,-896458.3333333334
B160321-7,7,7,0.4286,0.1429,0.5714,1.286,9,4,1.0,0.143,2.0,3.0,1,0,2016,정상종료,완납,365,439,100만원,12개월,0.25,남자,38세,기타,2500000.0,2180000.0,,3.0,1.0,9.0,0.0,0.0,1,2500000.0,2180000.0,320000.0,320000.0,1000000.0,12.0,104166.66666666666,94618.05555555556,-215833.33333333334,0.3255208333333333,0.0,-225381.94444444444
B160322-1,3,3,0.6667,0.0,0.3333,30.667,92,92,3.0,1.0,,,1,0,2016,연체중,손실,176,111,100만원,12개월,0.25,남자,43세,사무직,1800000.0,1070000.0,,,,,,,1,1800000.0,1070000.0,730000.0,730000.0,1000000.0,12.0,104166.66666666666,94618.05555555556,-625833.3333333334,0.14269406392694062,0.0,-635381.9444444445
B160323-5,9,9,1.0,0.2222,0.0,0.0,0,0,,,,,0,0,2016,정상종료,완납,144,669,200만원,15개월,0.25,여자,42세,사무직,1620000.0,1410000.0,210000.0,49.0,19.0,5.0,0.0,0.0,1,1620000.0,1410000.0,210000.0,210000.0,2000000.0,15.0,175000.0,155555.55555555556,-35000.0,0.8333333333333334,0.0,-54444.44444444444
B160328-2,2,2,1.0,0.5,0.0,0.0,0,0,,,,,0,0,2016,정상종료,완납,46,151,200만원,24개월,0.2,남자,44세,기타,3260000.0,2460000.0,,12.0,5.0,0.0,0.0,0.0,1,3260000.0,2460000.0,800000.0,800000.0,2000000.0,24.0,116666.66666666666,100694.44444444444,-683333.3333333334,0.14583333333333331,0.0,-699305.5555555555
B160407-2,13,13,1.0,0.0769,0.0,0.0,0,0,,,,,0,0,2016,정상종료,완납,43,656,200만원,18개월,0.25,남자,37세,기타,1800000.0,1680000.0,,34.0,5.0,1.0,0.0,0.0,1,1800000.0,1680000.0,120000.0,120000.0,2000000.0,18.0,152777.77777777778,133101.85185185185,32777.77777777778,1.2731481481481481,1.0,13101.851851851854
B160413-1,24,24,0.1667,0.0,0.8333,2.833,68,5,2.0,0.083,6.0,7.0,1,0,2016,정상종료,완납,294,421,500만원,24개월,0.25,남자,46세,기술직,2200000.0,1650000.0,,89.0,36.0,28.0,0.0,0.0,1,2200000.0,1650000.0,550000.0,550000.0,5000000.0,24.0,312500.0,262586.8055555556,-237500.0,0.5681818181818182,0.0,-287413.1944444444
B160417-1,24,24,1.0,0.5,0.0,0.0,0,0,,,,,0,0,2016,정상종료,완납,489,1370,600만원,24개월,0.25,남자,52세,기술직,3850000.0,3720000.0,,125.0,86.0,2.0,0.0,0.0,1,3850000.0,3720000.0,130000.0,130000.0,6000000.0,24.0,375000.0,315104.1666666667,245000.0,2.8846153846153846,1.0,185104.1666666667
B160418-2,14,13,0.2308,0.2308,0.7692,88.143,1234,969,4.0,0.286,,,1,1,2016,연체중,손실,439,2021,600만원,14개월,0.25,남자,55세,일용직,2500000.0,1900000.0,,66.0,56.0,5.0,5.0,0.0,1,2500000.0,1900000.0,600000.0,600000.0,6000000.0,14.0,553571.4285714286,495535.7142857143,-46428.57142857136,0.9226190476190478,0.0,-104464.28571428568
B160426-1,3,3,1.0,0.3333,0.0,0.0,0,0,,,,,0,0,2016,정상종료,완납,315,1276,200만원,24개월,0.25,여자,35세,기타,1950000.0,1380000.0,,32.0,12.0,1.0,0.0,0.0,1,1950000.0,1380000.0,570000.0,570000.0,2000000.0,24.0,125000.0,105034.72222222222,-445000.0,0.21929824561403508,0.0,-464965.27777777775
B160427-4,14,12,1.0,1.0,0.0,0.0,0,0,,,,,0,2,2016,정상종료,완납,210,1110,200만원,18개월,0.25,여자,60세,기타,1800000.0,1590000.0,,49.0,46.0,0.0,0.0,0.0,1,1800000.0,1590000.0,210000.0,210000.0,2000000.0,18.0,152777.77777777778,133101.85185185185,-57222.22222222222,0.7275132275132276,0.0,-76898.14814814815
B160502-4,6,6,0.5,0.1667,0.5,11.667,70,42,4.0,0.667,,,1,0,2016,연체중,손실,285,130,150만원,12개월,0.25,남자,52세,공기업,4800000.0,4170000.0,,,,,,,1,4800000.0,4170000.0,630000.0,630000.0,1500000.0,12.0,156250.0,141927.08333333334,-473750.0,0.24801587301587302,0.0,-488072.9166666666
B160503-5,10,10,1.0,0.1,0.0,0.0,0,0,,,,,0,0,2016,정상종료,완납,334,796,200만원,18개월,0.25,여자,46세,공공기관,3000000.0,2240000.0,,11.0,2.0,0.0,0.0,0.0,1,3000000.0,2240000.0,760000.0,760000.0,2000000.0,18.0,152777.77777777778,133101.85185185185,-607222.2222222222,0.2010233918128655,0.0,-626898.1481481481
B160509-4,24,24,1.0,1.0,0.0,0.0,0,0,,,,,0,0,2016,정상종료,완납,738,1184,600만원,24개월,0.25,여자,43세,보험설계사,7300000.0,6120000.0,,125.0,120.0,0.0,0.0,0.0,1,7300000.0,6120000.0,1180000.0,1180000.0,6000000.0,24.0,375000.0,315104.1666666667,-805000.0,0.3177966101694915,0.0,-864895.8333333333
B160511-6,1,1,1.0,1.0,0.0,0.0,0,0,,,,,0,0,2016,정상종료,완납,91,356,200만원,12개월,0.25,남자,40세,서비스업,2160000.0,1420000.0,,18.0,7.0,10.0,0.0,0.0,1,2160000.0,1420000.0,740000.0,740000.0,2000000.0,12.0,208333.3333333333,189236.1111111111,-531666.6666666667,0.2815315315315315,0.0,-550763.8888888889
B160516-4,14,13,0.7692,0.2308,0.2308,74.857,1048,1031,6.0,0.429,7.0,8.0,1,1,2016,연체중,손실,306,1356,650만원,24개월,0.25,여자,47세,학원,4600000.0,3920000.0,,67.0,51.0,3.0,0.0,0.0,1,4600000.0,3920000.0,680000.0,680000.0,6500000.0,24.0,406250.0,341362.8472222222,-273750.0,0.5974264705882353,0.0,-338637.1527777778
B160524-3,5,4,1.0,1.0,0.0,0.0,0,0,,,,,0,1,2016,정상종료,완납,312,277,200만원,18개월,0.25,남자,36세,기술직,2200000.0,1310000.0,,53.0,46.0,0.0,0.0,0.0,1,2200000.0,1310000.0,890000.0,890000.0,2000000.0,18.0,152777.77777777778,133101.85185185185,-737222.2222222222,0.17166042446941324,0.0,-756898.1481481481
B160530-4,23,23,0.9565,0.7391,0.0435,0.087,2,2,7.0,0.304,8.0,,1,0,2016,정상종료,완납,760,670,500만원,24개월,0.25,남자,54세,운전직,2400000.0,1340000.0,,114.0,90.0,4.0,0.0,0.0,1,2400000.0,1340000.0,1060000.0,1060000.0,5000000.0,24.0,312500.0,262586.8055555556,-747500.0,0.294811320754717,0.0,-797413.1944444444
B160531-4,4,4,0.5,0.0,0.5,18.75,75,74,1.0,0.25,2.0,4.0,1,0,2016,연체중,손실,291,648,300만원,24개월,0.25,남자,54세,기술직,3000000.0,2010000.0,,29.0,6.0,2.0,0.0,0.0,1,3000000.0,2010000.0,990000.0,990000.0,3000000.0,24.0,187500.0,157552.08333333334,-802500.0,0.1893939393939394,0.0,-832447.9166666666
B160602-2,6,6,1.0,0.1667,0.0,0.0,0,0,,,,,0,0,2016,정상종료,완납,220,258,100만원,12개월,0.25,여자,47세,사무직,1400000.0,1330000.0,,25.0,18.0,0.0,0.0,0.0,1,1400000.0,1330000.0,70000.0,70000.0,1000000.0,12.0,104166.66666666666,94618.05555555556,34166.66666666666,1.488095238095238,1.0,24618.055555555562
B160607-4,21,11,0.9091,0.0909,0.0909,52.619,1105,1100,5.0,0.238,6.0,8.0,1,10,2016,연체중,손실,176,674,200만원,12개월,0.25,남자,40세,요식업,2500000.0,1200000.0,,25.0,6.0,1.0,0.0,0.0,1,2500000.0,1200000.0,1300000.0,1300000.0,2000000.0,12.0,208333.3333333333,189236.1111111111,-1091666.6666666667,0.16025641025641024,0.0,-1110763.888888889
B160616-1,5,5,1.0,1.0,0.0,0.0,0,0,,,,,0,0,2016,정상종료,완납,343,721,150만원,12개월,0.25,여자,31세,기타,2200000.0,1880000.0,,49.0,37.0,1.0,0.0,0.0,1,2200000.0,1880000.0,320000.0,320000.0,1500000.0,12.0,156250.0,141927.08333333334,-163750.0,0.48828125,0.0,-178072.91666666666
B160616-5,16,15,1.0,0.2667,0.0,71.438,1143,1143,6.0,0.375,7.0,,1,1,2016,연체중,손실,551,513,600만원,24개월,0.25,여자,46세,콜센터,2600000.0,1700000.0,,95.0,76.0,2.0,0.0,0.0,1,2600000.0,1700000.0,900000.0,900000.0,6000000.0,24.0,375000.0,315104.1666666667,-525000.0,0.4166666666666667,0.0,-584895.8333333333
B160621-3,12,12,1.0,1.0,0.0,0.0,0,0,,,,,0,0,2016,정상종료,완납,293,432,100만원,12개월,0.25,여자,40세,학원,1970000.0,1050000.0,,18.0,18.0,0.0,0.0,0.0,1,1970000.0,1050000.0,920000.0,920000.0,1000000.0,12.0,104166.66666666666,94618.05555555556,-815833.3333333334,0.11322463768115941,0.0,-825381.9444444445
B160622-5,12,12,0.9167,0.25,0.0833,1.083,13,13,12.0,1.0,,,1,0,2016,정상종료,완납,300,310,150만원,12개월,0.25,여자,42세,사무직,2410000.0,1780000.0,,26.0,6.0,5.0,0.0,0.0,1,2410000.0,1780000.0,630000.0,630000.0,1500000.0,12.0,156250.0,141927.08333333334,-473750.0,0.24801587301587302,0.0,-488072.9166666666
B160627-3,12,12,0.3333,0.0,0.6667,1.0,12,4,1.0,0.083,2.0,5.0,1,0,2016,정상종료,완납,319,1024,100만원,12개월,0.25,여자,34세,서비스업,8000000.0,7190000.0,,6.0,1.0,13.0,3.0,0.0,1,8000000.0,7190000.0,810000.0,810000.0,1000000.0,12.0,104166.66666666666,94618.05555555556,-705833.3333333334,0.1286008230452675,0.0,-715381.9444444445
B160701-8,26,10,0.5,0.1,0.5,38.077,990,982,1.0,0.038,2.0,5.0,1,16,2016,연체중,손실,52,447,200만원,11개월,0.25,남자,54세,기술직,4700000.0,3660000.0,,31.0,10.0,5.0,0.0,0.0,1,4700000.0,3660000.0,1040000.0,1040000.0,2000000.0,11.0,223484.84848484848,204545.45454545456,-816515.1515151515,0.21488927738927738,0.0,-835454.5454545454
B160704-1,24,24,0.5833,0.0417,0.4167,1.042,25,8,2.0,0.083,4.0,7.0,1,0,2016,정상종료,완납,59,231,400만원,24개월,0.25,여자,38세,사무직,2600000.0,1820000.0,,52.0,15.0,24.0,0.0,0.0,1,2600000.0,1820000.0,780000.0,780000.0,4000000.0,24.0,250000.0,210069.44444444444,-530000.0,0.32051282051282054,0.0,-569930.5555555555
B160705-2,27,27,1.0,0.9259,0.0,0.0,0,0,,,,,0,0,2016,정상종료,완납,123,777,650만원,27개월,0.25,여자,45세,사무직,4800000.0,4420000.0,,101.0,95.0,0.0,0.0,0.0,1,4800000.0,4420000.0,380000.0,380000.0,6500000.0,27.0,376157.4074074074,310956.7901234568,-3842.592592592584,0.9898879142300195,0.0,-69043.2098765432
B160706-1,8,8,0.5,0.125,0.5,6.25,50,19,2.0,0.25,4.0,6.0,1,0,2016,정상종료,완납,205,461,250만원,21개월,0.25,여자,46세,영업직,3880000.0,3410000.0,,54.0,45.0,31.0,5.0,0.0,1,3880000.0,3410000.0,470000.0,470000.0,2500000.0,21.0,171130.9523809524,146329.3650793651,-298869.0476190476,0.36410840932117533,0.0,-323670.6349206349
B160707-1,9,8,0.875,0.375,0.125,121.444,1093,1067,7.0,0.778,9.0,,1,1,2016,연체중,손실,263,955,250만원,18개월,0.25,남자,51세,공공기관,3600000.0,3050000.0,,68.0,49.0,27.0,0.0,0.0,1,3600000.0,3050000.0,550000.0,550000.0,2500000.0,18.0,190972.22222222225,166377.3148148148,-359027.77777777775,0.34722222222222227,0.0,-383622.68518518517
B160718-2,12,12,1.0,0.8333,0.0,0.0,0,0,,,,,0,0,2016,정상종료,완납,507,1074,150만원,12개월,0.25,여자,37세,기타,,,,55.0,39.0,4.0,0.0,0.0,1,2200000.0,1660000.0,540000.0,540000.0,1500000.0,12.0,156250.0,141927.08333333334,-383750.0,0.28935185185185186,0.0,-398072.9166666666
B160723-1,25,23,0.8696,0.0435,0.1304,46.32,1158,1144,2.0,0.08,6.0,,1,2,2016,연체중,손실,122,446,400만원,24개월,0.2,남자,50세,장교/하사관,5500000.0,4770000.0,,52.0,32.0,6.0,0.0,0.0,1,5500000.0,4770000.0,730000.0,730000.0,4000000.0,24.0,233333.3333333333,201388.88888888888,-496666.6666666667,0.319634703196347,0.0,-528611.1111111111
B160726-5,2,2,0.0,0.0,1.0,43.5,87,85,1.0,0.5,,,1,0,2016,연체중,손실,491,482,100만원,12개월,0.25,남자,32세,기술직,1850000.0,1000000.0,,3.0,2.0,2.0,0.0,0.0,1,1850000.0,1000000.0,850000.0,850000.0,1000000.0,12.0,104166.66666666666,94618.05555555556,-745833.3333333334,0.12254901960784313,0.0,-755381.9444444445
B160728-1,12,12,0.0833,0.0,0.9167,5.583,67,25,1.0,0.083,4.0,5.0,1,0,2016,정상종료,완납,92,206,100만원,12개월,0.25,남자,59세,영업직,6000000.0,4550000.0,,3.0,1.0,15.0,0.0,0.0,1,6000000.0,4550000.0,1450000.0,1450000.0,1000000.0,12.0,104166.66666666666,94618.05555555556,-1345833.3333333333,0.07183908045977011,0.0,-1355381.9444444445
B160728-4,12,12,1.0,0.6667,0.0,0.0,0,0,,,,,0,0,2016,정상종료,완납,345,844,250만원,12개월,0.25,남자,48세,서비스업,4600000.0,4090000.0,,90.0,38.0,21.0,4.0,0.0,1,4600000.0,4090000.0,510000.0,510000.0,2500000.0,12.0,260416.6666666667,236545.1388888889,-249583.3333333333,0.5106209150326798,0.0,-273454.8611111111
B160729-1,12,12,0.5,0.3333,0.5,0.917,11,2,5.0,0.417,6.0,8.0,1,0,2016,정상종료,완납,289,553,100만원,12개월,0.25,남자,42세,기술직,3100000.0,2500000.0,,,,,,,1,3100000.0,2500000.0,600000.0,600000.0,1000000.0,12.0,104166.66666666666,94618.05555555556,-495833.3333333334,0.1736111111111111,0.0,-505381.94444444444
B160809-1,11,11,0.9091,0.5455,0.0909,0.091,1,1,6.0,0.545,7.0,,1,0,2016,정상종료,완납,533,219,100만원,12개월,0.25,남자,39세,사무직,3130000.0,2600000.0,,13.0,8.0,6.0,0.0,0.0,1,3130000.0,2600000.0,530000.0,530000.0,1000000.0,12.0,104166.66666666666,94618.05555555556,-425833.3333333334,0.19654088050314464,0.0,-435381.94444444444
B160809-3,24,24,1.0,0.2917,0.0,0.0,0,0,,,,,0,0,2016,정상종료,완납,946,1068,300만원,24개월,0.25,남자,47세,기타,2110000.0,1010000.0,,69.0,24.0,0.0,0.0,0.0,1,2110000.0,1010000.0,1100000.0,1100000.0,3000000.0,24.0,187500.0,157552.08333333334,-912500.0,0.17045454545454544,0.0,-942447.9166666666
B160812-9,8,7,0.8571,0.7143,0.1429,130.375,1043,1038,6.0,0.75,7.0,8.0,1,1,2016,연체중,손실,104,610,200만원,12개월,0.2,남자,47세,서비스업,2000000.0,1460000.0,,19.0,18.0,1.0,0.0,0.0,1,2000000.0,1460000.0,540000.0,540000.0,2000000.0,12.0,200000.0,184722.22222222225,-340000.0,0.37037037037037035,0.0,-355277.77777777775
B160816-2,10,10,1.0,1.0,0.0,0.0,0,0,,,,,0,0,2016,정상종료,완납,416,453,500만원,24개월,0.25,남자,40세,사무직,4000000.0,2700000.0,,75.0,73.0,1.0,0.0,0.0,1,4000000.0,2700000.0,1300000.0,1300000.0,5000000.0,24.0,312500.0,262586.8055555556,-987500.0,0.2403846153846154,0.0,-1037413.1944444444
B160818-2,12,12,0.9167,0.75,0.0833,0.083,1,1,3.0,0.25,4.0,,1,0,2016,정상종료,완납,561,2805,150만원,12개월,0.25,여자,44세,일용직,1950000.0,1830000.0,,36.0,31.0,18.0,0.0,0.0,1,1950000.0,1830000.0,120000.0,120000.0,1500000.0,12.0,156250.0,141927.08333333334,36250.0,1.3020833333333333,1.0,21927.083333333343
B160819-1,3,3,1.0,0.3333,0.0,0.0,0,0,,,,,0,0,2016,정상종료,완납,91,356,200만원,12개월,0.25,남자,40세,서비스업,2160000.0,1420000.0,,18.0,7.0,10.0,0.0,0.0,1,2160000.0,1420000.0,740000.0,740000.0,2000000.0,12.0,208333.3333333333,189236.1111111111,-531666.6666666667,0.2815315315315315,0.0,-550763.8888888889
B160819-4,8,8,1.0,0.125,0.0,0.0,0,0,,,,,0,0,2016,정상종료,완납,245,439,300만원,15개월,0.25,남자,46세,기타,4400000.0,3240000.0,,75.0,25.0,0.0,0.0,0.0,1,4400000.0,3240000.0,1160000.0,1160000.0,3000000.0,15.0,262500.0,233333.3333333333,-897500.0,0.22629310344827586,0.0,-926666.6666666667
B160820-1,8,7,0.4286,0.2857,0.5714,129.125,1033,1026,1.0,0.125,2.0,4.0,1,1,2016,연체중,손실,165,303,200만원,12개월,0.2,여자,33세,기술직,2000000.0,790000.0,,,,,,,1,2000000.0,790000.0,1210000.0,1210000.0,2000000.0,12.0,200000.0,184722.22222222225,-1010000.0,0.1652892561983471,0.0,-1025277.7777777778
B160822-1,12,12,0.8333,0.6667,0.1667,0.417,5,4,5.0,0.417,7.0,,1,0,2016,정상종료,완납,353,535,200만원,12개월,0.25,남자,46세,기술직,4250000.0,3200000.0,,71.0,56.0,14.0,0.0,0.0,1,4250000.0,3200000.0,1050000.0,1050000.0,2000000.0,12.0,208333.3333333333,189236.1111111111,-841666.6666666667,0.1984126984126984,0.0,-860763.8888888889
B160825-3,24,24,0.2083,0.0833,0.7917,1.375,33,4,1.0,0.042,4.0,5.0,1,0,2016,정상종료,완납,148,583,200만원,24개월,0.25,여자,45세,서비스업,4000000.0,2710000.0,,,,,,,1,4000000.0,2710000.0,1290000.0,1290000.0,2000000.0,24.0,125000.0,105034.72222222222,-1165000.0,0.09689922480620156,0.0,-1184965.2777777778
B160826-1,10,10,0.3,0.1,0.7,1.3,13,5,2.0,0.2,6.0,7.0,1,0,2016,정상종료,완납,289,254,200만원,12개월,0.25,남자,26세,영업직,5000000.0,2230000.0,,,,,,,1,5000000.0,2230000.0,2770000.0,2770000.0,2000000.0,12.0,208333.3333333333,189236.1111111111,-2561666.6666666665,0.07521058965102285,0.0,-2580763.888888889
B160906-3,9,9,1.0,0.6667,0.0,0.0,0,0,,,,,0,0,2016,정상종료,완납,612,2134,300만원,24개월,0.25,여자,39세,기타,1350000.0,1050000.0,,43.0,29.0,0.0,0.0,0.0,1,1350000.0,1050000.0,300000.0,300000.0,3000000.0,24.0,187500.0,157552.08333333334,-112500.0,0.625,0.0,-142447.91666666666
B160915-1,36,36,0.9444,0.1389,0.0556,0.056,2,1,14.0,0.389,15.0,19.0,1,0,2016,정상종료,완납,745,462,800만원,36개월,0.2,남자,38세,영업직,2350000.0,1490000.0,,83.0,37.0,2.0,0.0,0.0,1,2350000.0,1490000.0,860000.0,860000.0,8000000.0,36.0,355555.5555555556,290740.7407407408,-504444.4444444444,0.41343669250646004,0.0,-569259.2592592592
B160918-2,31,31,0.9677,0.6129,0.0323,0.032,1,1,4.0,0.129,5.0,,1,0,2016,정상종료,완납,311,446,700만원,36개월,0.25,남자,47세,사무직,2980000.0,2880000.0,,96.0,76.0,3.0,0.0,0.0,1,2980000.0,2880000.0,100000.0,100000.0,7000000.0,36.0,340277.7777777777,269386.57407407404,240277.7777777777,3.402777777777777,1.0,169386.57407407404
B160918-4,24,24,0.9583,0.8333,0.0417,0.042,1,1,18.0,0.75,19.0,,1,0,2016,정상종료,완납,413,564,200만원,24개월,0.25,남자,37세,생산직,2700000.0,2090000.0,,,,,,,1,2700000.0,2090000.0,610000.0,610000.0,2000000.0,24.0,125000.0,105034.72222222222,-485000.0,0.20491803278688525,0.0,-504965.27777777775
B160919-6,10,10,0.7,0.2,0.3,1.2,12,7,4.0,0.4,5.0,8.0,1,0,2016,정상종료,완납,441,3034,200만원,12개월,0.25,여자,34세,사무직,1700000.0,1210000.0,,27.0,9.0,13.0,0.0,0.0,1,1700000.0,1210000.0,490000.0,490000.0,2000000.0,12.0,208333.3333333333,189236.1111111111,-281666.6666666667,0.42517006802721086,0.0,-300763.8888888889
B160922-1,13,13,1.0,1.0,0.0,0.0,0,0,,,,,0,0,2016,정상종료,완납,97,363,200만원,15개월,0.25,남자,49세,서비스업,3500000.0,1550000.0,,30.0,29.0,2.0,0.0,0.0,1,3500000.0,1550000.0,1950000.0,1950000.0,2000000.0,15.0,175000.0,155555.55555555556,-1775000.0,0.08974358974358974,0.0,-1794444.4444444445
B161003-1,7,6,1.0,1.0,0.0,0.0,0,0,,,,,0,1,2016,정상종료,완납,312,369,100만원,12개월,0.25,남자,36세,기술직,2200000.0,1410000.0,,53.0,46.0,0.0,0.0,0.0,1,2200000.0,1410000.0,790000.0,790000.0,1000000.0,12.0,104166.66666666666,94618.05555555556,-685833.3333333334,0.13185654008438819,0.0,-695381.9444444445
B161004-3,4,3,1.0,1.0,0.0,275.5,1102,1102,4.0,1.0,,,1,1,2016,연체중,손실,432,1543,250만원,24개월,0.25,남자,33세,기술직,3000000.0,2740000.0,,28.0,11.0,12.0,0.0,0.0,1,3000000.0,2740000.0,260000.0,260000.0,2500000.0,24.0,156250.0,131293.40277777778,-103750.0,0.6009615384615384,0.0,-128706.59722222222
B161006-2,4,4,1.0,0.25,0.0,0.0,0,0,,,,,0,0,2016,정상종료,완납,47,204,200만원,24개월,0.25,남자,44세,기타,3410000.0,2440000.0,,12.0,5.0,0.0,0.0,0.0,1,3410000.0,2440000.0,970000.0,970000.0,2000000.0,24.0,125000.0,105034.72222222222,-845000.0,0.12886597938144329,0.0,-864965.2777777778
B161010-1,6,5,1.0,0.0,0.0,191.667,1150,1150,2.0,0.333,3.0,,1,1,2016,연체중,손실,206,910,200만원,12개월,0.25,남자,37세,기술직,2600000.0,1400000.0,,11.0,2.0,1.0,0.0,0.0,1,2600000.0,1400000.0,1200000.0,1200000.0,2000000.0,12.0,208333.3333333333,189236.1111111111,-991666.6666666667,0.1736111111111111,0.0,-1010763.8888888889
