loan_id,k,sched_date,actual_date,status,delay,gap,ontime,early,late,unpaid,sched_prin,sched_int,paid_prin,paid_int,balance
B091024-1,2,2010-01-02,2010-01-02,일반상환,0,0.0,1.0,0.0,0.0,0,166666,18240,166666,18240,666668
B091024-1,3,2010-02-02,2010-02-02,일반상환,0,0.0,1.0,0.0,0.0,0,166666,14598,166666,14598,500002
B091024-1,4,2010-03-02,2010-03-02,일반상환,0,0.0,1.0,0.0,0.0,0,166666,10947,166666,10947,333336
B091024-1,5,2010-04-02,2010-04-03,일반상환,1,1.0,0.0,0.0,1.0,0,166666,7302,166666,7453,166670
B091024-1,6,2010-05-02,2010-05-01,일반상환,0,-1.0,1.0,1.0,0.0,0,166670,3651,166670,3651,0
B091026-1,1,2009-11-30,2009-11-18,일반상환,0,-12.0,1.0,1.0,0.0,0,166663,44854,166663,44854,1833337
B091026-1,2,2009-12-30,2009-12-11,일반상환,0,-19.0,1.0,1.0,0.0,0,166663,41112,166663,41112,1666674
B091026-1,3,2010-01-30,2010-01-15,일반상환,0,-15.0,1.0,1.0,0.0,0,166663,37374,166663,37374,1500011
B091026-1,4,2010-03-02,2010-02-26,일반상환,0,-4.0,1.0,1.0,0.0,0,166663,33642,166663,33642,1333348
B091026-1,5,2010-04-02,2010-04-23,일반상환,21,21.0,0.0,0.0,1.0,0,166663,29901,166663,33570,1166685
B091026-1,6,2010-05-02,2010-04-23,일반상환,0,-9.0,1.0,1.0,0.0,0,166663,26164,166663,26164,1000022
B091026-1,7,2010-06-02,2010-05-20,일시상환,0,-13.0,1.0,1.0,0.0,0,166663,22427,1000022,13278,833359
B091104-1,1,2009-12-11,2009-12-04,일반상환,0,-7.0,1.0,1.0,0.0,0,142852,67649,142852,67649,2857148
B091104-1,2,2010-01-11,2009-12-31,일반상환,0,-11.0,1.0,1.0,0.0,0,142852,64416,142852,64416,2714296
B091104-1,3,2010-02-11,2010-02-08,일반상환,0,-3.0,1.0,1.0,0.0,0,142852,61194,142852,61194,2571444
B091104-1,4,2010-03-11,2010-03-06,일반상환,0,-5.0,1.0,1.0,0.0,0,142852,57975,142852,57975,2428592
B091104-1,5,2010-04-11,2010-04-08,일반상환,0,-3.0,1.0,1.0,0.0,0,142852,54757,142852,54757,2285740
B091104-1,6,2010-05-11,2010-05-06,일반상환,0,-5.0,1.0,1.0,0.0,0,142852,51535,142852,51535,2142888
B091104-1,7,2010-06-11,2010-06-07,일반상환,0,-4.0,1.0,1.0,0.0,0,142852,48319,142852,48319,2000036
B091104-1,8,2010-07-11,2010-07-10,일반상환,0,-1.0,1.0,1.0,0.0,0,142852,45097,142852,45097,1857184
B091104-1,9,2010-08-11,2010-08-06,일반상환,0,-5.0,1.0,1.0,0.0,0,142852,41872,142852,41872,1714332
B091104-1,10,2010-09-11,2010-08-20,일반상환,0,-22.0,1.0,1.0,0.0,0,142852,38659,142852,38659,1571480
B091104-1,11,2010-10-11,2010-10-11,일반상환,0,0.0,1.0,0.0,0.0,0,142852,35434,142852,35434,1428628
B091104-1,12,2010-11-11,2010-11-10,일반상환,0,-1.0,1.0,1.0,0.0,0,142852,32212,142852,32212,1285776
B091104-1,13,2010-12-11,2010-11-22,일시상환,0,-19.0,1.0,1.0,0.0,0,142852,28990,1285776,10479,1142924
B091113-1,1,2009-12-18,2009-11-26,일반상환,0,-22.0,1.0,1.0,0.0,0,124998,33365,124998,33365,1375002
B091113-1,2,2010-01-18,2010-01-06,일반상환,0,-12.0,1.0,1.0,0.0,0,124998,30578,124998,30578,1250004
B091113-1,3,2010-02-18,2010-02-04,일반상환,0,-14.0,1.0,1.0,0.0,0,124998,27803,124998,27803,1125006
B091113-1,4,2010-03-18,2010-03-03,일반상환,0,-15.0,1.0,1.0,0.0,0,124998,25024,124998,25024,1000008
B091113-1,5,2010-04-18,2010-04-12,일반상환,0,-6.0,1.0,1.0,0.0,0,124998,22242,124998,22242,875010
B091113-1,6,2010-05-18,2010-05-07,일반상환,0,-11.0,1.0,1.0,0.0,0,124998,19465,124998,19465,750012
B091113-1,7,2010-06-18,2010-06-03,일반상환,0,-15.0,1.0,1.0,0.0,0,124998,16681,124998,16681,625014
B091113-1,8,2010-07-18,2010-06-25,일시상환,0,-23.0,1.0,1.0,0.0,0,124998,13898,625014,3195,500016
B091116-1,1,2009-12-25,2009-12-25,일반상환,0,0.0,1.0,0.0,0.0,0,166666,47428,166666,47428,1833334
B091116-1,2,2010-01-25,2010-01-25,일반상환,0,0.0,1.0,0.0,0.0,0,166666,43469,166666,43469,1666668
B091116-1,3,2010-02-25,2010-02-25,일반상환,0,0.0,1.0,0.0,0.0,0,166666,39518,166666,39518,1500002
B091116-1,4,2010-03-25,2010-03-25,일반상환,0,0.0,1.0,0.0,0.0,0,166666,35563,166666,35563,1333336
B091116-1,5,2010-04-25,2010-04-24,일반상환,0,-1.0,1.0,1.0,0.0,0,166666,31613,166666,31613,1166670
B091116-1,6,2010-05-25,2010-05-25,일반상환,0,0.0,1.0,0.0,0.0,0,166666,27665,166666,27665,1000004
B091116-1,7,2010-06-25,2010-06-25,일반상환,0,0.0,1.0,0.0,0.0,0,166666,23707,166666,23707,833338
B091116-1,8,2010-07-25,2010-07-14,일시상환,0,-11.0,1.0,1.0,0.0,0,166666,19757,833338,12340,666672
B091214-1,1,2010-01-18,2010-03-20,손실,61,61.0,0.0,0.0,1.0,0,500000,19426,0,0,0
B091219-1,1,2010-01-30,2010-01-29,일반상환,0,-1.0,1.0,1.0,0.0,0,125002,34951,125002,34951,1374998
B091219-1,2,2010-03-02,2010-03-03,일반상환,1,1.0,0.0,0.0,1.0,0,125002,32037,125002,32176,1249996
B091219-1,3,2010-04-02,2010-04-02,일반상환,0,0.0,1.0,0.0,0.0,0,125002,29124,125002,29124,1124994
B091219-1,4,2010-05-02,2010-05-03,일반상환,1,1.0,0.0,0.0,1.0,0,125002,26211,125002,26339,999992
B091219-1,5,2010-06-02,2010-06-16,일반상환,14,14.0,0.0,0.0,1.0,0,125002,23296,125002,25213,874990
B091219-1,6,2010-07-02,2010-09-01,손실,61,61.0,0.0,0.0,1.0,0,874488,37847,0,0,502
B091223-1,1,2010-01-28,2009-12-29,일반상환,0,-30.0,1.0,1.0,0.0,0,166662,95545,166662,95545,3833338
B091223-1,2,2010-02-28,2010-01-14,일반상환,0,-45.0,1.0,1.0,0.0,0,166662,91562,166662,91562,3666676
B091223-1,3,2010-03-28,2010-03-18,일반상환,0,-10.0,1.0,1.0,0.0,0,166662,87583,166662,87583,3500014
B091223-1,4,2010-04-28,2010-04-26,일반상환,0,-2.0,1.0,1.0,0.0,0,166662,83589,166662,83589,3333352
B091223-1,5,2010-05-28,2010-04-30,일시상환,0,-28.0,1.0,1.0,0.0,0,166662,79618,3333352,5241,3166690
B091226-1,1,2010-02-07,2010-02-06,일반상환,0,-1.0,1.0,1.0,0.0,0,166666,34231,166666,34231,1333334
B091226-1,2,2010-03-07,2010-03-03,일반상환,0,-4.0,1.0,1.0,0.0,0,166666,30415,166666,30415,1166668
B091226-1,3,2010-04-07,2010-04-06,일반상환,0,-1.0,1.0,1.0,0.0,0,166666,26613,166666,26613,1000002
B091226-1,4,2010-05-07,2010-05-06,일반상환,0,-1.0,1.0,1.0,0.0,0,166666,22820,166666,22820,833336
B091226-1,5,2010-06-07,2010-06-06,일반상환,0,-1.0,1.0,1.0,0.0,0,166666,19018,166666,19018,666670
B091226-1,6,2010-07-07,2010-07-06,일반상환,0,-1.0,1.0,1.0,0.0,0,166666,15212,166666,15212,500004
B091226-1,7,2010-08-07,2010-08-06,일반상환,0,-1.0,1.0,1.0,0.0,0,166666,11405,166666,11405,333338
B091226-1,8,2010-09-07,2010-09-07,일반상환,0,0.0,1.0,0.0,0.0,0,166666,7605,166666,7605,166672
B091226-1,9,2010-10-07,2010-10-05,일반상환,0,-2.0,1.0,1.0,0.0,0,166672,3804,166672,3804,0
B100129-1,1,2010-03-03,2010-03-02,일반상환,0,-1.0,1.0,1.0,0.0,0,111108,22149,111108,22149,888892
B100129-1,2,2010-04-03,2010-04-03,일반상환,0,0.0,1.0,0.0,0.0,0,111108,19685,111108,19685,777784
B100129-1,3,2010-05-03,2010-05-20,일반상환,17,17.0,0.0,0.0,1.0,0,111108,17219,111108,19123,666676
B100129-1,4,2010-06-03,2010-06-03,일반상환,0,0.0,1.0,0.0,0.0,0,111108,14763,111108,14763,555568
B100129-1,5,2010-07-03,2010-07-09,일반상환,6,6.0,0.0,0.0,1.0,0,111108,12305,111108,12955,444460
B100129-1,6,2010-08-03,2010-08-20,일반상환,17,17.0,0.0,0.0,1.0,0,111108,9842,111108,11639,333352
B100129-1,7,2010-09-03,2010-10-22,일시상환,49,49.0,0.0,0.0,1.0,0,111108,7384,333352,20945,222244
B100303-1,1,2010-04-19,2010-04-18,일반상환,0,-1.0,1.0,1.0,0.0,0,83331,23456,83331,23456,916669
B100303-1,2,2010-05-19,2010-05-18,일반상환,0,-1.0,1.0,1.0,0.0,0,83331,21499,83331,21499,833338
B100303-1,3,2010-06-19,2010-06-18,일반상환,0,-1.0,1.0,1.0,0.0,0,83331,19538,83331,19538,750007
B100303-1,4,2010-07-19,2010-07-18,일반상환,0,-1.0,1.0,1.0,0.0,0,83331,17596,83331,17596,666676
B100303-1,5,2010-08-19,2010-08-18,일반상환,0,-1.0,1.0,1.0,0.0,0,83331,15639,83331,15639,583345
B100303-1,6,2010-09-19,2010-09-17,일반상환,0,-2.0,1.0,1.0,0.0,0,83331,13684,83331,13684,500014
B100303-1,7,2010-10-19,2010-10-18,일반상환,0,-1.0,1.0,1.0,0.0,0,83331,11724,83331,11724,416683
B100303-1,8,2010-11-19,2010-11-05,일시상환,0,-14.0,1.0,1.0,0.0,0,83331,9774,416683,5460,333352
B100304-1,1,2010-04-19,2010-04-05,일반상환,0,-14.0,1.0,1.0,0.0,0,200018,71588,200018,71588,2799982
B100304-1,2,2010-05-19,2010-05-06,일반상환,0,-13.0,1.0,1.0,0.0,0,200018,66801,200018,66801,2599964
B100304-1,3,2010-06-19,2010-06-15,일반상환,0,-4.0,1.0,1.0,0.0,0,200018,62014,200018,62014,2399946
B100304-1,4,2010-07-19,2010-07-05,일반상환,0,-14.0,1.0,1.0,0.0,0,200018,57262,200018,57262,2199928
B100304-1,5,2010-08-19,2010-08-30,일반상환,11,11.0,0.0,0.0,1.0,0,200018,52462,200018,55084,1999910
B100304-1,6,2010-09-19,2010-09-17,일반상환,0,-2.0,1.0,1.0,0.0,0,200018,47732,200018,47732,1799892
B100304-1,7,2010-10-19,2010-10-25,일시상환,6,6.0,0.0,0.0,1.0,0,200018,42938,1799892,51819,1599874
B100306-1,1,2010-04-11,2010-04-10,일반상환,0,-1.0,1.0,1.0,0.0,0,83335,10911,83335,10911,416665
B100306-1,2,2010-05-11,2010-05-14,일반상환,3,3.0,0.0,0.0,1.0,0,83335,9091,83335,9323,333330
B100306-1,3,2010-06-11,2010-06-10,일반상환,0,-1.0,1.0,1.0,0.0,0,83335,7276,83335,7276,249995
B100306-1,4,2010-07-11,2010-07-19,일반상환,8,8.0,0.0,0.0,1.0,0,83335,5452,83335,6061,166660
B100306-1,5,2010-08-11,2010-09-01,일반상환,21,21.0,0.0,0.0,1.0,0,83335,3637,83335,5210,83325
B100306-1,6,2010-09-11,2010-09-10,일반상환,0,-1.0,1.0,1.0,0.0,0,83325,1816,83325,1816,0
B100311-1,1,2010-04-17,2010-04-13,일반상환,0,-4.0,1.0,1.0,0.0,0,166669,23356,166669,23356,833331
B100311-1,2,2010-05-17,2010-05-11,일반상환,0,-6.0,1.0,1.0,0.0,0,166669,19459,166669,19459,666662
B100311-1,3,2010-06-17,2010-06-01,일반상환,0,-16.0,1.0,1.0,0.0,0,166669,15569,166669,15569,499993
B100311-1,4,2010-07-17,2010-07-12,일반상환,0,-5.0,1.0,1.0,0.0,0,166669,11673,166669,11673,333324
B100311-1,5,2010-08-17,2010-08-11,일반상환,0,-6.0,1.0,1.0,0.0,0,166669,7782,166669,7782,166655
B100311-1,6,2010-09-17,2010-08-20,일시상환,0,-28.0,1.0,1.0,0.0,0,166655,3893,166655,377,0
B100322-1,1,2010-05-01,2010-04-30,일반상환,0,-1.0,1.0,1.0,0.0,0,111106,22594,111106,22594,888894
B100322-1,2,2010-06-01,2010-05-31,일반상환,0,-1.0,1.0,1.0,0.0,0,111106,20079,111106,20079,777788
B100322-1,3,2010-07-01,2010-06-30,일반상환,0,-1.0,1.0,1.0,0.0,0,111106,17567,111106,17567,666682
B100322-1,4,2010-08-01,2010-07-30,일반상환,0,-2.0,1.0,1.0,0.0,0,111106,15056,111106,15056,555576
B100322-1,5,2010-09-01,2010-08-31,일반상환,0,-1.0,1.0,1.0,0.0,0,111106,12553,111106,12553,444470
B100322-1,6,2010-10-01,2010-09-30,일반상환,0,-1.0,1.0,1.0,0.0,0,111106,10038,111106,10038,333364
B100322-1,7,2010-11-01,2010-11-01,일반상환,0,0.0,1.0,0.0,0.0,0,111106,7532,111106,7532,222258
B100322-1,8,2010-12-01,2010-11-30,일반상환,0,-1.0,1.0,1.0,0.0,0,111106,5023,111106,5023,111152
B100322-1,9,2011-01-01,2010-12-30,일반상환,0,-2.0,1.0,1.0,0.0,0,111152,2514,111152,2514,0
B100401-1,1,2010-05-16,2010-04-26,일반상환,0,-20.0,1.0,1.0,0.0,0,200008,74035,200008,74035,2799992
B100401-1,2,2010-06-16,2010-05-31,일반상환,0,-16.0,1.0,1.0,0.0,0,200008,69088,200008,69088,2599984
B100401-1,3,2010-07-16,2010-06-26,일반상환,0,-20.0,1.0,1.0,0.0,0,200008,64149,200008,64149,2399976
B100401-1,4,2010-08-16,2010-08-12,일반상환,0,-4.0,1.0,1.0,0.0,0,200008,59216,200008,59216,2199968
B100401-1,5,2010-09-16,2010-09-07,일반상환,0,-9.0,1.0,1.0,0.0,0,200008,54270,200008,54270,1999960
B100401-1,6,2010-10-16,2010-10-07,일반상환,0,-9.0,1.0,1.0,0.0,0,200008,49350,200008,49350,1799952
B100401-1,7,2010-11-16,2010-11-04,일반상환,0,-12.0,1.0,1.0,0.0,0,200008,44403,200008,44403,1599944
B100401-1,8,2010-12-16,2010-12-15,일반상환,0,-1.0,1.0,1.0,0.0,0,200008,39469,200008,39469,1399936
B100401-1,9,2011-01-16,2010-12-20,일시상환,0,-27.0,1.0,1.0,0.0,0,200008,34536,1399936,4526,1199928
B100406-1,1,2010-05-15,2010-05-14,일반상환,0,-1.0,1.0,1.0,0.0,0,200011,68743,200011,68743,2799989
B100406-1,2,2010-06-15,2010-06-14,일반상환,0,-1.0,1.0,1.0,0.0,0,200011,64172,200011,64172,2599978
B100406-1,3,2010-07-15,2010-07-15,일반상환,0,0.0,1.0,0.0,0.0,0,200011,59559,200011,59559,2399967
B100406-1,4,2010-08-15,2010-08-14,일반상환,0,-1.0,1.0,1.0,0.0,0,200011,55006,200011,55006,2199956
B100406-1,5,2010-09-15,2010-09-15,일반상환,0,0.0,1.0,0.0,0.0,0,200011,50416,200011,50416,1999945
B100406-1,6,2010-10-15,2010-10-15,일반상환,0,0.0,1.0,0.0,0.0,0,200011,45813,200011,45813,1799934
B100406-1,7,2010-11-15,2010-11-15,일반상환,0,0.0,1.0,0.0,0.0,0,200011,41245,200011,41245,1599923
B100406-1,8,2010-12-15,2010-12-10,일반상환,0,-5.0,1.0,1.0,0.0,0,200011,36665,200011,36665,1399912
B100406-1,9,2011-01-15,2011-01-15,일반상환,0,0.0,1.0,0.0,0.0,0,200011,32083,200011,32083,1199901
B100406-1,10,2011-02-15,2011-02-15,일반상환,0,0.0,1.0,0.0,0.0,0,200011,27498,200011,27498,999890
B100406-1,11,2011-03-15,2011-03-15,일반상환,0,0.0,1.0,0.0,0.0,0,200011,22935,200011,22935,799879
B100406-1,12,2011-04-15,2011-04-15,일반상환,0,0.0,1.0,0.0,0.0,0,200011,18317,200011,18317,599868
B100406-1,13,2011-05-15,2011-05-16,일반상환,1,1.0,0.0,0.0,1.0,0,200011,13749,200011,13934,399857
B100406-1,14,2011-06-15,2011-06-15,일반상환,0,0.0,1.0,0.0,0.0,0,200011,9179,200011,9179,199846
B100406-1,15,2011-07-15,2011-07-15,일반상환,0,0.0,1.0,0.0,0.0,0,199846,4553,199846,4553,0
B100428-1,1,2010-06-10,2010-06-10,일반상환,0,0.0,1.0,0.0,0.0,0,83327,23107,83327,23107,916673
B100428-1,2,2010-07-10,2010-07-10,일반상환,0,0.0,1.0,0.0,0.0,0,83327,21176,83327,21176,833346
B100428-1,3,2010-08-10,2010-08-10,일반상환,0,0.0,1.0,0.0,0.0,0,83327,19244,83327,19244,750019
B100428-1,4,2010-09-10,2010-09-10,일반상환,0,0.0,1.0,0.0,0.0,0,83327,17328,83327,17328,666692
B100428-1,5,2010-10-10,2010-10-11,일반상환,1,1.0,0.0,0.0,1.0,0,83327,15401,83327,15481,583365
B100428-1,6,2010-11-10,2010-11-10,일반상환,0,0.0,1.0,0.0,0.0,0,83327,13478,83327,13478,500038
B100428-1,7,2010-12-10,2010-12-10,일반상환,0,0.0,1.0,0.0,0.0,0,83327,11548,83327,11548,416711
B100428-1,8,2011-01-10,2011-01-10,일반상환,0,0.0,1.0,0.0,0.0,0,83327,9623,83327,9623,333384
B100428-1,9,2011-02-10,2011-02-10,일반상환,0,0.0,1.0,0.0,0.0,0,83327,7708,83327,7708,250057
B100428-1,10,2011-03-10,2011-03-10,일반상환,0,0.0,1.0,0.0,0.0,0,83327,5775,83327,5775,166730
B100428-1,11,2011-04-10,2011-04-10,일반상환,0,0.0,1.0,0.0,0.0,0,83327,3858,83327,3858,83403
B100428-1,12,2011-05-10,2011-05-10,일반상환,0,0.0,1.0,0.0,0.0,0,83403,1929,83403,1929,0
B100501-1,1,2010-06-14,2010-06-08,일반상환,0,-6.0,1.0,1.0,0.0,0,125022,69232,125022,69232,2874978
B100501-1,2,2010-07-14,2010-07-05,일반상환,0,-9.0,1.0,1.0,0.0,0,125022,66335,125022,66335,2749956
B100501-1,3,2010-08-14,2010-08-13,일반상환,0,-1.0,1.0,1.0,0.0,0,125022,63447,125022,63447,2624934
B100501-1,4,2010-09-14,2010-09-13,일반상환,0,-1.0,1.0,1.0,0.0,0,125022,60560,125022,60560,2499912
B100501-1,5,2010-10-14,2010-10-08,일반상환,0,-6.0,1.0,1.0,0.0,0,125022,57675,125022,57675,2374890
B100501-1,6,2010-11-14,2010-11-11,일반상환,0,-3.0,1.0,1.0,0.0,0,125022,54779,125022,54779,2249868
B100501-1,7,2010-12-14,2010-12-14,일반상환,0,0.0,1.0,0.0,0.0,0,125022,51914,125022,51914,2124846
B100501-1,8,2011-01-14,2011-01-14,일반상환,0,0.0,1.0,0.0,0.0,0,125022,49027,125022,49027,1999824
B100501-1,9,2011-02-14,2011-02-14,일반상환,0,0.0,1.0,0.0,0.0,0,125022,46137,125022,46137,1874802
B100501-1,10,2011-03-14,2011-03-14,일반상환,0,0.0,1.0,0.0,0.0,0,125022,43248,125022,43248,1749780
B100501-1,11,2011-04-14,2011-03-31,일반상환,0,-14.0,1.0,1.0,0.0,0,125022,40363,125022,40363,1624758
B100501-1,12,2011-05-14,2011-05-13,일반상환,0,-1.0,1.0,1.0,0.0,0,125022,37477,125022,37477,1499736
B100501-1,13,2011-06-14,2011-06-09,일반상환,0,-5.0,1.0,1.0,0.0,0,125022,34588,125022,34588,1374714
B100501-1,14,2011-07-14,2011-07-06,일반상환,0,-8.0,1.0,1.0,0.0,0,125022,31715,125022,31715,1249692
B100501-1,15,2011-08-14,2011-08-09,일반상환,0,-5.0,1.0,1.0,0.0,0,125022,28840,125022,28840,1124670
B100501-1,16,2011-09-14,2011-09-14,일반상환,0,0.0,1.0,0.0,0.0,0,125022,25944,125022,25944,999648
B100501-1,17,2011-10-14,2011-10-07,일반상환,0,-7.0,1.0,1.0,0.0,0,125022,23061,125022,23061,874626
B100501-1,18,2011-11-14,2011-11-07,일반상환,0,-7.0,1.0,1.0,0.0,0,125022,20175,125022,20175,749604
B100501-1,19,2011-12-14,2011-12-02,일반상환,0,-12.0,1.0,1.0,0.0,0,125022,17288,125022,17288,624582
B100501-1,20,2012-01-14,2011-12-27,일반상환,0,-18.0,1.0,1.0,0.0,0,125022,14425,125022,14425,499560
B100501-1,21,2012-02-14,2012-02-07,일반상환,0,-7.0,1.0,1.0,0.0,0,125022,11547,125022,11547,374538
B100501-1,22,2012-03-14,2012-02-27,일반상환,0,-16.0,1.0,1.0,0.0,0,125022,8659,125022,8659,249516
B100501-1,23,2012-04-14,2012-03-28,일반상환,0,-17.0,1.0,1.0,0.0,0,125022,5777,125022,5777,124494
B100501-1,24,2012-05-14,2012-04-25,일반상환,0,-19.0,1.0,1.0,0.0,0,124494,2902,124494,2902,0
B100502-1,1,2010-06-14,2010-06-14,일반상환,0,0.0,1.0,0.0,0.0,0,124993,32624,124993,32624,1375007
B100502-1,2,2010-07-14,2010-07-13,일반상환,0,-1.0,1.0,1.0,0.0,0,124993,29895,124993,29895,1250014
B100502-1,3,2010-08-14,2010-08-13,일반상환,0,-1.0,1.0,1.0,0.0,0,124993,27180,124993,27180,1125021
B100502-1,4,2010-09-14,2010-09-13,일반상환,0,-1.0,1.0,1.0,0.0,0,124993,24474,124993,24474,1000028
B100502-1,5,2010-10-14,2010-10-14,일반상환,0,0.0,1.0,0.0,0.0,0,124993,21746,124993,21746,875035
B100502-1,6,2010-11-14,2010-11-12,일반상환,0,-2.0,1.0,1.0,0.0,0,124993,19024,124993,19024,750042
B100502-1,7,2010-12-14,2010-12-13,일반상환,0,-1.0,1.0,1.0,0.0,0,124993,16302,124993,16302,625049
B100502-1,8,2011-01-14,2011-01-13,일반상환,0,-1.0,1.0,1.0,0.0,0,124993,13593,124993,13593,500056
B100502-1,9,2011-02-14,2011-02-10,일반상환,0,-4.0,1.0,1.0,0.0,0,124993,10876,124993,10876,375063
B100502-1,10,2011-03-14,2011-03-14,일반상환,0,0.0,1.0,0.0,0.0,0,124993,8154,124993,8154,250070
B100502-1,11,2011-04-14,2011-04-15,일반상환,1,1.0,0.0,0.0,1.0,0,124993,5449,124993,5557,125077
B100502-1,12,2011-05-14,2011-05-16,일반상환,2,2.0,0.0,0.0,1.0,0,125077,2723,125077,2937,0
B100508-1,1,2010-06-24,2010-06-25,일반상환,1,1.0,0.0,0.0,1.0,0,166654,42673,166654,42840,1833346
B100508-1,2,2010-07-24,2010-07-23,일반상환,0,-1.0,1.0,1.0,0.0,0,166654,39104,166654,39104,1666692
B100508-1,3,2010-08-24,2010-08-25,일반상환,1,1.0,0.0,0.0,1.0,0,166654,35547,166654,35707,1500038
B100508-1,4,2010-09-24,2010-09-24,일반상환,0,0.0,1.0,0.0,0.0,0,166654,32006,166654,32006,1333384
B100508-1,5,2010-10-24,2010-10-25,일반상환,1,1.0,0.0,0.0,1.0,0,166654,28432,166654,28589,1166730
B100508-1,6,2010-11-24,2010-11-26,일반상환,2,2.0,0.0,0.0,1.0,0,166654,24879,166654,25191,1000076
B100508-1,7,2010-12-24,2010-12-24,일반상환,0,0.0,1.0,0.0,0.0,0,166654,21319,166654,21319,833422
B100508-1,8,2011-01-24,2011-01-25,일반상환,1,1.0,0.0,0.0,1.0,0,166654,17763,166654,17909,666768
B100508-1,9,2011-02-24,2011-02-25,일반상환,1,1.0,0.0,0.0,1.0,0,166654,14231,166654,14375,500114
B100508-1,10,2011-03-24,2011-03-25,일반상환,1,1.0,0.0,0.0,1.0,0,166654,10673,166654,10815,333460
B100508-1,11,2011-04-24,2011-04-25,일반상환,1,1.0,0.0,0.0,1.0,0,166654,7123,166654,7264,166806
B100508-1,12,2011-05-24,2011-05-25,일반상환,1,1.0,0.0,0.0,1.0,0,166806,3560,166806,3695,0
B100608-1,1,2010-07-17,2010-07-16,일반상환,0,-1.0,1.0,1.0,0.0,0,142859,65786,142859,65786,2857141
B100608-1,2,2010-08-17,2010-08-17,일반상환,0,0.0,1.0,0.0,0.0,0,142859,62624,142859,62624,2714282
B100608-1,3,2010-09-17,2010-09-16,일반상환,0,-1.0,1.0,1.0,0.0,0,142859,59505,142859,59505,2571423
B100608-1,4,2010-10-17,2010-10-18,일반상환,1,1.0,0.0,0.0,1.0,0,142859,56372,142859,56544,2428564
B100608-1,5,2010-11-17,2010-11-17,일반상환,0,0.0,1.0,0.0,0.0,0,142859,53229,142859,53229,2285705
B100608-1,6,2010-12-17,2010-12-17,일반상환,0,0.0,1.0,0.0,0.0,0,142859,50096,142859,50096,2142846
B100608-1,7,2011-01-17,2011-01-17,일반상환,0,0.0,1.0,0.0,0.0,0,142859,46979,142859,46979,1999987
B100608-1,8,2011-02-17,2011-02-16,일반상환,0,-1.0,1.0,1.0,0.0,0,142859,43848,142859,43848,1857128
B100608-1,9,2011-03-17,2011-03-17,일반상환,0,0.0,1.0,0.0,0.0,0,142859,40729,142859,40729,1714269
B100608-1,10,2011-04-17,2011-04-18,일반상환,1,1.0,0.0,0.0,1.0,0,142859,37589,142859,37748,1571410
B100608-1,11,2011-05-17,2011-05-20,일반상환,3,3.0,0.0,0.0,1.0,0,142859,34466,142859,34898,1428551
B100608-1,12,2011-06-17,2011-06-20,일반상환,3,3.0,0.0,0.0,1.0,0,142859,31332,142859,31762,1285692
B100608-1,13,2011-07-17,2011-07-18,일반상환,1,1.0,0.0,0.0,1.0,0,142859,28204,142859,28358,1142833
B100608-1,14,2011-08-17,2011-08-18,일반상환,1,1.0,0.0,0.0,1.0,0,142859,25039,142859,25173,999974
B100608-1,15,2011-09-17,2011-09-16,일반상환,0,-1.0,1.0,1.0,0.0,0,142859,21905,142859,21905,857115
B100608-1,16,2011-10-17,2011-10-19,일반상환,2,2.0,0.0,0.0,1.0,0,142859,18781,142859,19025,714256
B100608-1,17,2011-11-17,2011-11-23,일반상환,6,6.0,0.0,0.0,1.0,0,142859,15648,142859,16452,571397
B100608-1,18,2011-12-17,2011-12-23,일반상환,6,6.0,0.0,0.0,1.0,0,142859,12522,142859,13321,428538
B100608-1,19,2012-01-17,2012-01-19,일반상환,2,2.0,0.0,0.0,1.0,0,142859,9399,142859,9630,285679
B100608-1,20,2012-02-17,2012-02-22,일반상환,5,5.0,0.0,0.0,1.0,0,142859,6254,142859,6865,142820
B100608-1,21,2012-03-17,2012-03-19,일반상환,2,2.0,0.0,0.0,1.0,0,142820,3128,142820,3348,0
B100707-1,1,2010-08-14,2010-08-12,일반상환,0,-2.0,1.0,1.0,0.0,0,222256,87680,222256,87680,3777744
B100707-1,2,2010-09-14,2010-09-13,일반상환,0,-1.0,1.0,1.0,0.0,0,222256,82785,222256,82785,3555488
B100707-1,3,2010-10-14,2010-10-12,일반상환,0,-2.0,1.0,1.0,0.0,0,222256,77933,222256,77933,3333232
B100707-1,4,2010-11-14,2010-11-12,일반상환,0,-2.0,1.0,1.0,0.0,0,222256,73060,222256,73060,3110976
B100707-1,5,2010-12-14,2010-12-13,일반상환,0,-1.0,1.0,1.0,0.0,0,222256,68188,222256,68188,2888720
B100707-1,6,2011-01-14,2011-01-12,일반상환,0,-2.0,1.0,1.0,0.0,0,222256,63301,222256,63301,2666464
B100707-1,7,2011-02-14,2011-02-10,일반상환,0,-4.0,1.0,1.0,0.0,0,222256,58437,222256,58437,2444208
B100707-1,8,2011-03-14,2011-03-08,일반상환,0,-6.0,1.0,1.0,0.0,0,222256,53575,222256,53575,2221952
B100707-1,9,2011-04-14,2011-04-12,일반상환,0,-2.0,1.0,1.0,0.0,0,222256,48706,222256,48706,1999696
B100707-1,10,2011-05-14,2011-05-11,일반상환,0,-3.0,1.0,1.0,0.0,0,222256,43822,222256,43822,1777440
B100707-1,11,2011-06-14,2011-06-13,일반상환,0,-1.0,1.0,1.0,0.0,0,222256,38960,222256,38960,1555184
